stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code,parent_station
684_03,,ジョイフル東川原店前,,34.678545,133.943928285714,684_03,https://www.unobus.co.jp/bustei/684#684_03,0,,
684_05,,ジョイフル東川原店前,,34.678529,133.944116,684_05,https://www.unobus.co.jp/bustei/684#684_05,0,,
686_03,,西川原,,34.679649,133.942812714286,686_03,https://www.unobus.co.jp/bustei/686#686_03,0,,
686_05,,西川原,,34.680007,133.942593,686_05,https://www.unobus.co.jp/bustei/686#686_05,0,,
688_03,,岡山ハートクリニック前,,34.680791,133.939743714286,688_03,https://www.unobus.co.jp/bustei/688#688_03,0,,
688_05,,岡山ハートクリニック前,,34.680917,133.940087,688_05,https://www.unobus.co.jp/bustei/688#688_05,0,,
690_03,,新中島竹田橋,,34.682371,133.939815571429,690_03,https://www.unobus.co.jp/bustei/690#690_03,0,,
690_05,,新中島竹田橋,,34.682317,133.939927,690_05,https://www.unobus.co.jp/bustei/690#690_05,0,,
700_01,,瀬戸線平島,,34.706459,134.053772857143,700_01,https://www.unobus.co.jp/bustei/700#700_01,0,,
702_01,,東平島下,,34.709093,134.050818142857,702_01,https://www.unobus.co.jp/bustei/702#702_01,0,,
702_05,,東平島下,,34.708626,134.051187571429,702_05,https://www.unobus.co.jp/bustei/702#702_05,0,,
704_01,,パナソニック前,,34.710501,134.050058714286,704_01,https://www.unobus.co.jp/bustei/704#704_01,0,,
704_05,,パナソニック前,,34.71029,134.050214857143,704_05,https://www.unobus.co.jp/bustei/704#704_05,0,,
706_01,,東平島,,34.712722,134.048845714286,706_01,https://www.unobus.co.jp/bustei/706#706_01,0,,
706_05,,東平島,,34.71229,134.049165,706_05,https://www.unobus.co.jp/bustei/706#706_05,0,,
708_01,,東平島上,,34.715218,134.047572428571,708_01,https://www.unobus.co.jp/bustei/708#708_01,0,,
708_05,,東平島上,,34.715086,134.047682,708_05,https://www.unobus.co.jp/bustei/708#708_05,0,,
710_01,,砂場,,34.71872,134.045733857143,710_01,https://www.unobus.co.jp/bustei/710#710_01,0,,
710_05,,砂場,,34.719224,134.045461,710_05,https://www.unobus.co.jp/bustei/710#710_05,0,,
712_01,,沖下,,34.721482,134.043977285714,712_01,https://www.unobus.co.jp/bustei/712#712_01,0,,
712_05,,沖下,,34.721105,134.044278,712_05,https://www.unobus.co.jp/bustei/712#712_05,0,,
714_01,,瀬戸南高,,34.724181,134.04227,714_01,https://www.unobus.co.jp/bustei/714#714_01,0,,
714_05,,瀬戸南高,,34.723984,134.042478142857,714_05,https://www.unobus.co.jp/bustei/714#714_05,0,,
716_01,,沖,,34.725333,134.041384,716_01,https://www.unobus.co.jp/bustei/716#716_01,0,,
716_05,,沖,,34.725113,134.041628428571,716_05,https://www.unobus.co.jp/bustei/716#716_05,0,,
718_01,,竹久工業前,,34.726804,134.040201857143,718_01,https://www.unobus.co.jp/bustei/718#718_01,0,,
718_05,,竹久工業前,,34.726785,134.040274857143,718_05,https://www.unobus.co.jp/bustei/718#718_05,0,,
720_01,,瀬戸西,,34.731386,134.037776,720_01,https://www.unobus.co.jp/bustei/720#720_01,0,,
720_05,,瀬戸西,,34.73198,134.038407428571,720_05,https://www.unobus.co.jp/bustei/720#720_05,0,,
722_01,,瀬戸駅前,,34.735031,134.041230428571,722_01,https://www.unobus.co.jp/bustei/722#722_01,0,,
722_05,,瀬戸駅前,,34.734735,134.040995428571,722_05,https://www.unobus.co.jp/bustei/722#722_05,0,,
724_01,,瀬戸駅,,34.735061,134.041886285714,724_01,https://www.unobus.co.jp/bustei/724#724_01,0,,
724_05,,瀬戸駅,,34.734993,134.041849285714,724_05,https://www.unobus.co.jp/bustei/724#724_05,0,,
726_01,,赤磐警察署前,,34.737517,134.041677428571,726_01,https://www.unobus.co.jp/bustei/726#726_01,0,,
726_05,,赤磐警察署前,,34.737123,134.040619142858,726_05,https://www.unobus.co.jp/bustei/726#726_05,0,,
728_01,,瀬戸郵便局前,,34.736662,134.039641857143,728_01,https://www.unobus.co.jp/bustei/728#728_01,0,,
728_05,,瀬戸郵便局前,,34.736511,134.038625571429,728_05,https://www.unobus.co.jp/bustei/728#728_05,0,,
730_01,,瀬戸橋,,34.736083,134.034155714286,730_01,https://www.unobus.co.jp/bustei/730#730_01,0,,
730_05,,瀬戸橋,,34.736479,134.034051714286,730_05,https://www.unobus.co.jp/bustei/730#730_05,0,,
732_01,,舟廻,,34.743579,134.029071,732_01,https://www.unobus.co.jp/bustei/732#732_01,0,,
732_05,,舟廻,,34.74262,134.030248,732_05,https://www.unobus.co.jp/bustei/732#732_05,0,,
734_01,,立川,,34.746676,134.025951,734_01,https://www.unobus.co.jp/bustei/734#734_01,0,,
734_05,,立川,,34.746648,134.026249,734_05,https://www.unobus.co.jp/bustei/734#734_05,0,,
736_01,,医師会病院前,,34.751123,134.020136,736_01,https://www.unobus.co.jp/bustei/736#736_01,0,,
736_05,,医師会病院前,,34.751262,134.020265142857,736_05,https://www.unobus.co.jp/bustei/736#736_05,0,,
738_04,,瀬戸線下市,,34.752533,134.018516,738_04,https://www.unobus.co.jp/bustei/738#738_04,0,,
740_01,,ネオポリス線下市,,34.753098,134.018135,740_01,https://www.unobus.co.jp/bustei/740#740_01,0,,
740_05,,ネオポリス線下市,,34.753125,134.018223571429,740_05,https://www.unobus.co.jp/bustei/740#740_05,0,,
742_01,,赤磐市役所前,,34.755302,134.019594,742_01,https://www.unobus.co.jp/bustei/742#742_01,0,,
742_05,,赤磐市役所前,,34.755531,134.019948,742_05,https://www.unobus.co.jp/bustei/742#742_05,0,,
744_01,,高屋（ネオ）,,34.757758,134.022458714286,744_01,https://www.unobus.co.jp/bustei/744#744_01,0,,
744_05,,高屋（ネオ）,,34.757754,134.022489,744_05,https://www.unobus.co.jp/bustei/744#744_05,0,,
746_01,,高屋上,,34.7591356666667,134.023883857143,746_01,https://www.unobus.co.jp/bustei/746#746_01,0,,
746_05,,高屋上,,34.75903,134.023898,746_05,https://www.unobus.co.jp/bustei/746#746_05,0,,
748_01,,沼田,,34.760939,134.026521714286,748_01,https://www.unobus.co.jp/bustei/748#748_01,0,,
748_05,,沼田,,34.761008,134.026686714286,748_05,https://www.unobus.co.jp/bustei/748#748_05,0,,
750_01,,二井口,,34.762633,134.028185428571,750_01,https://www.unobus.co.jp/bustei/750#750_01,0,,
750_05,,二井口,,34.762545,134.028081714286,750_05,https://www.unobus.co.jp/bustei/750#750_05,0,,
752_05,,日古木・中島口,,34.76336,134.033024714286,752_05,https://www.unobus.co.jp/bustei/752#752_05,0,,
752_06,,日古木・中島口,,34.763531,134.033106,752_06,https://www.unobus.co.jp/bustei/752#752_06,0,,
754_05,,桜が丘西一丁目,,34.765634,134.04004,754_05,https://www.unobus.co.jp/bustei/754#754_05,0,,
754_06,,桜が丘西一丁目,,34.765694,134.039955,754_06,https://www.unobus.co.jp/bustei/754#754_06,0,,
756_05,,桜が丘西一丁目上,,34.766619,134.041064,756_05,https://www.unobus.co.jp/bustei/756#756_05,0,,
756_06,,桜が丘西一丁目上,,34.76698,134.041113,756_06,https://www.unobus.co.jp/bustei/756#756_06,0,,
758_05,,桜が丘西二丁目,,34.767997,134.041907,758_05,https://www.unobus.co.jp/bustei/758#758_05,0,,
758_06,,桜が丘西二丁目,,34.768675,134.041888,758_06,https://www.unobus.co.jp/bustei/758#758_06,0,,
760_05,,桜が丘西三丁目,,34.771263,134.040618285714,760_05,https://www.unobus.co.jp/bustei/760#760_05,0,,
760_06,,桜が丘西三丁目,,34.77122,134.040363142857,760_06,https://www.unobus.co.jp/bustei/760#760_06,0,,
762_05,,桜が丘西三丁目上,,34.7728933333333,134.039217333333,762_05,https://www.unobus.co.jp/bustei/762#762_05,0,,
762_06,,桜が丘西三丁目上,,34.772868,134.039074,762_06,https://www.unobus.co.jp/bustei/762#762_06,0,,
764_05,,桜が丘西五丁目,,34.776695,134.038385428571,764_05,https://www.unobus.co.jp/bustei/764#764_05,0,,
764_06,,桜が丘西五丁目,,34.77659,134.038222,764_06,https://www.unobus.co.jp/bustei/764#764_06,0,,
766_05,,桜が丘西六丁目,,34.777984,134.038226714286,766_05,https://www.unobus.co.jp/bustei/766#766_05,0,,
766_06,,桜が丘西六丁目,,34.777936,134.038111,766_06,https://www.unobus.co.jp/bustei/766#766_06,0,,
768_05,,桜が丘中央,,34.780971,134.038213,768_05,https://www.unobus.co.jp/bustei/768#768_05,0,,
768_06,,桜が丘中央,,34.780818,134.037996,768_06,https://www.unobus.co.jp/bustei/768#768_06,0,,
770_05,,桜が丘東五丁目,,34.782748,134.038183714286,770_05,https://www.unobus.co.jp/bustei/770#770_05,0,,
770_06,,桜が丘東五丁目,,34.783248,134.038074142857,770_06,https://www.unobus.co.jp/bustei/770#770_06,0,,
772_05,,桜が丘東六丁目,,34.785946,134.038593,772_05,https://www.unobus.co.jp/bustei/772#772_05,0,,
772_06,,桜が丘東六丁目,,34.784985,134.038184666667,772_06,https://www.unobus.co.jp/bustei/772#772_06,0,,
774_05,,桜が丘東六丁目上,,34.787808,134.039628,774_05,https://www.unobus.co.jp/bustei/774#774_05,0,,
774_06,,桜が丘東六丁目上,,34.788428,134.039949,774_06,https://www.unobus.co.jp/bustei/774#774_06,0,,
776_05,,保育園前,,34.789346,134.04086,776_05,https://www.unobus.co.jp/bustei/776#776_05,0,,
776_06,,保育園前,,34.789831,134.041189,776_06,https://www.unobus.co.jp/bustei/776#776_06,0,,
778_05,,野間,,34.790532,134.042157428571,778_05,https://www.unobus.co.jp/bustei/778#778_05,0,,
778_09,,野間,,34.7911139020656,134.042564034462,778_09,https://www.unobus.co.jp/bustei/778#778_09,0,,
780_05,,桜が丘西10丁目東,,34.781378,134.037639,780_05,https://www.unobus.co.jp/bustei/780#780_05,0,,
780_06,,桜が丘西10丁目東,,34.781245,134.037394,780_06,https://www.unobus.co.jp/bustei/780#780_06,0,,
782_05,,桜が丘西10丁目中,,34.781341,134.035757,782_05,https://www.unobus.co.jp/bustei/782#782_05,0,,
782_06,,桜が丘西10丁目中,,34.781216,134.035477,782_06,https://www.unobus.co.jp/bustei/782#782_06,0,,
784_05,,桜が丘西10丁目西,,34.7805566666667,134.032781952381,784_05,https://www.unobus.co.jp/bustei/784#784_05,0,,
784_06,,桜が丘西10丁目西,,34.78084,134.033772428571,784_06,https://www.unobus.co.jp/bustei/784#784_06,0,,
786_05,,桜が丘西９丁目東,,34.7798326666667,134.031578285714,786_05,https://www.unobus.co.jp/bustei/786#786_05,0,,
786_06,,桜が丘西９丁目東,,34.779931,134.031941,786_06,https://www.unobus.co.jp/bustei/786#786_06,0,,
788_05,,桜が丘西９丁目中,,34.779093,134.030421,788_05,https://www.unobus.co.jp/bustei/788#788_05,0,,
788_06,,桜が丘西９丁目中,,34.778541,134.029646,788_06,https://www.unobus.co.jp/bustei/788#788_06,0,,
790_05,,桜が丘西９丁目西,,34.777751,134.027391238095,790_05,https://www.unobus.co.jp/bustei/790#790_05,0,,
790_06,,桜が丘西９丁目西,,34.778013,134.028445285714,790_06,https://www.unobus.co.jp/bustei/790#790_06,0,,
